set	conversation_idx	qa_index	category	g_score	m_score	g_selected_count	m_selected_count	full_memory_status	selected_status	reference	question	g_pred	m_pred	g_selected_preview	m_selected_preview
gemini_has_retrieval_wrong_minimax_correct	7	67	4	0.0	1.0	1	2	exact_phrase	exact_phrase	when she was 10	When did Jolene's parents give her first console?	Unknown	When she was 10	Jolene's parents gave her a Nintendo game console when she was 10.	When Jolene was 10, her parents got her a Nintendo game console. || The Nintendo game console started Jolene's passion for video games.
gemini_has_retrieval_wrong_minimax_correct	7	74	1	0.0	1.0	3	8	not_found	not_found		Has Jolene tried surfing?	Yes, she has started learning how to surf.	No, she has never tried surfing.	Jolene has started learning how to surf. || Jolene has a beginners' guide to surfing. || Deborah and Jolene plan to go surfing together next month.	Jolene has started learning to surf but hasn't gone yet. || Jolene has been gathering surfing information by watching videos. || Jolene needs to find the right time and place for a surfing lesson. || Jolene owns a beginners' guide to surfing. || Jolene has never tried surfing.
gemini_has_retrieval_wrong_minimax_correct	7	85	4	0.0	1.0	2	2	exact_phrase	exact_phrase	"Sapiens"	What is Jolene's favorite book which she mentioned on 4 February, 2023?	Unknown	Sapiens	Jolene is reading the book Sapiens. || Jolene read the book Avalanche by Neal Stephenson two weeks ago.	Jolene has a bookshelf with a lot of books. || Jolene is really into the book called 'Sapiens'.
gemini_has_retrieval_wrong_minimax_correct	7	86	4	0.0	1.0	1	5	exact_phrase	not_found	amulet	What does Deborah bring with her whenever she comes to reflect on her mom?	flowers	Her mother's amulet	Deborah brought flowers to the bench where she used to chat with her mother.	Deborah brings her mother's amulet with her when she visits the spot by the water. || Deborah has a pendant that reminds her of her mother. || The amulet helps Deborah feel her mother's love and stay close to her. || Holding the amulet brings Deborah comfort. || Deborah has a spot by the water near her mother's old house where she reflects.
gemini_has_retrieval_wrong_minimax_correct	7	88	4	0.0	1.0	1	4	token_partial	not_found	Came up with neat solutions for her engineering project	What cool stuff did Jolene accomplish at the retreat on 9 February, 2023?	Unknown	Came up with solutions for her engineering project	Jolene did a mini retreat last Wednesday.	Jolene came up with solutions for her engineering project. || Jolene is excited about her engineering project solutions. || The retreat was a confidence boost for Jolene. || The mini retreat gave Jolene a new outlook.
gemini_has_retrieval_wrong_minimax_correct	7	92	4	0.0	1.0	3	3	token_high	not_found	to find comfort after losing a friend	Why did Deborah spend time in the garden?	To run a free gardening class.	To find comfort.	Deborah's garden contains roses and dahlias. || Deborah and her neighbor ran a free gardening class for the community yesterday. || Deborah's mother loved flowers.	Deborah has been spending time in the garden to find comfort. || Deborah lost a friend last week. || Karlie was Deborah's friend.
gemini_has_retrieval_wrong_minimax_correct	7	115	4	0.0	1.0	1	3	not_found	not_found	helping and pushing each other during runs	What made being part of the running group easy for Deborah to stay motivated?	Unknown	The help and push from group members.	Deborah started a running group with Anna.	Deborah does running, yoga, and meditation with others. || Deborah started a running group with Anna. || Deborah and her running group members help and push each other during runs.
gemini_has_retrieval_wrong_minimax_correct	7	116	4	0.0	1.0	9	2	not_found	not_found		Why did Jolene decide to get a snake as a pet?	Unknown	She was fascinated by reptiles.	Jolene bought her snake one year ago in Paris. || Jolene owns a snake named Seraphim. || Jolene owns a snake named Susie. || Jolene took her snake Seraphim to the park last Sunday. || Jolene spends time with her snakes to be in tune with herself.	Jolene was fascinated by reptiles and decided to get a snake. || Jolene adopted Susie when she was feeling lonely and wanted company.
gemini_has_retrieval_wrong_minimax_correct	7	117	4	0.0	1.0	2	30	exact_phrase	not_found	It takes two	What is the favorite game Jolene plays with her partner?	Overcooked 2	It Takes Two	Jolene and her partner play Overcooked 2 for bets. || Jolene recommends Overcooked 2 as a chaotic co-op cooking game.	Overcooked 2 is a co-op game Jolene plays with her partner. || Jolene plays video games with her partner after a long day to relax. || Jolene and her partner played the game 'Detroit' on a console. || Jolene and her partner are not married yet. || Jolene and her partner have been together for three years.
gemini_has_retrieval_wrong_minimax_correct	7	119	4	0.0	1.0	1	2	not_found	not_found		How does Jolene describe the feeling of finding her snake snuggled under the bed after it got out?	Unknown	She felt so much love and gratitude.	Jolene's snake once escaped and was found snuggling under the bed.	Jolene found her snake snuggling under the bed. || Finding her snake made Jolene feel so much love and gratitude.
gemini_has_retrieval_wrong_minimax_correct	7	121	4	0.0	1.0	2	12	token_partial	not_found	She adopted her two years ago when feeling lonely.	How did Jolene come to have her pet, Susie?	Unknown	She adopted Susie two years ago because she was feeling lonely and wanted company.	Jolene owns a snake named Susie. || Jolene has owned her snake Susie for two years.	Jolene was fascinated by reptiles and decided to get a snake. || Jolene's snake is named Susie. || Jolene adopted Susie two years ago. || Jolene adopted Susie when she was feeling lonely and wanted company. || Susie always calms Jolene down and makes her happy.
gemini_has_retrieval_wrong_minimax_correct	7	122	4	0.0	1.0	2	5	not_found	not_found	A gentle flow routine focused on breathing and grounding	What kind of yoga routine does Deborah recommend to Jolene?	Mindful breathing	gentle flow about breathing and grounding	Deborah recommends that Jolene practice mindful breathing for yoga. || Deborah plans to send Jolene a tutorial video with yoga poses.	Deborah offered to suggest yoga routines for Jolene. || Jolene wants to try the yoga routine. || Deborah plans to send Jolene a tutorial video for yoga poses. || Deborah has a favorite yoga routine that is a gentle flow about breathing and grounding. || Jolene will practice the yoga routine and update Deborah.
gemini_has_retrieval_wrong_minimax_correct	7	130	4	0.0	1.0	30	1	token_partial	token_partial	peace and gratitude	What feeling does Deborah get when she thinks about the time spent with her mom at their special spot?	Unknown	peace and gratitude	Deborah visited a park bench that holds special memories of her mother. || Deborah and her mother used to chat about dreams and life on a bench in the park. || Deborah and her husband enjoyed spending time outdoors and exploring nature. || Deborah brought flowers to the bench where she used to chat with her mother. || Deborah sat on a bench where she used to chat with her mother.	Deborah feels peace and gratitude when she goes back to the bench.
gemini_has_retrieval_wrong_minimax_correct	7	136	4	0.0	1.0	1	1	not_found	not_found		What did Jolene's mom stress the value of, which she wants to keep in mind for her engineering projects?	Perseverance	helping others	Jolene's mother taught her to persevere and never give up.	Jolene's mom stressed the value of helping others.
gemini_has_retrieval_wrong_minimax_correct	7	152	4	0.0	1.0	30	30	not_found	not_found	experiencing a new level of joy and happiness	How did Jolene feel about her progress in practicing mindfulness and gratitude?	Unknown	She feels great about seeing her hard work paying off.	Jolene is interested in practicing mindfulness to destress. || Jolene has been practicing yoga and meditation for about 3 years. || Jolene experienced a setback with her engineering project last week. || Jolene lost all the work she put into her engineering project. || Jolene has owned her snake Susie for two years.	Finding her snake made Jolene feel so much love and gratitude. || Yoga and meditation help Jolene manage stress, keep her centered, and feel calm. || Jolene feels great about seeing her hard work paying off. || Jolene and her partner are both crazy about gaming. || Last Friday, Jolene and her partner talked about how their loved ones have influenced them and what their values meant to them.
